Order ID,Order Date,Ship Mode,Segment,Region,Category,Sub-Category,Sales,Year,Month
CA-2018-144862,2018-12-01,Standard Class,Home Office,East,Technology,Phones,62.96,2018,12
CA-2015-126032,2015-06-23,Standard Class,Consumer,East,Technology,Accessories,86.38,2015,6
CA-2016-134859,2016-10-04,Standard Class,Home Office,East,Furniture,Furnishings,64.94,2016,10
CA-2016-134859,2016-10-04,Standard Class,Home Office,East,Office Supplies,Paper,20.74,2016,10
US-2015-114188,2015-05-20,Second Class,Corporate,East,Office Supplies,Appliances,33.28,2015,5
US-2015-114188,2015-05-20,Second Class,Corporate,East,Office Supplies,Art,38.52,2015,5
US-2015-114188,2015-05-20,Second Class,Corporate,East,Furniture,Furnishings,139.86,2015,5
CA-2016-156524,2016-11-20,Standard Class,Consumer,East,Office Supplies,Paper,19.65,2016,11
CA-2016-122210,2016-11-30,Standard Class,Consumer,East,Office Supplies,Binders,152.99,2016,11
CA-2016-122210,2016-11-30,Standard Class,Consumer,East,Office Supplies,Fasteners,10.58,2016,11
CA-2016-122210,2016-11-30,Standard Class,Consumer,East,Technology,Phones,94.92,2016,11
CA-2016-156377,2016-12-31,Standard Class,Consumer,Central,Furniture,Furnishings,14.76,2016,12
CA-2016-156377,2016-12-31,Standard Class,Consumer,Central,Office Supplies,Binders,3.66,2016,12
US-2018-157896,2018-11-16,Same Day,Consumer,East,Office Supplies,Paper,146.82,2018,11
CA-2015-159520,2015-06-06,Standard Class,Corporate,East,Office Supplies,Binders,149.54,2015,6
CA-2015-159520,2015-06-06,Standard Class,Corporate,East,Office Supplies,Supplies,17.14,2015,6
CA-2015-159520,2015-06-06,Standard Class,Corporate,East,Furniture,Tables,991.76,2015,6
CA-2017-155481,2017-09-01,Standard Class,Corporate,East,Office Supplies,Paper,30.48,2017,9
CA-2017-155481,2017-09-01,Standard Class,Corporate,East,Technology,Phones,23.99,2017,9
CA-2017-155481,2017-09-01,Standard Class,Corporate,East,Office Supplies,Fasteners,16.69,2017,9
US-2017-152051,2017-06-25,Standard Class,Corporate,East,Furniture,Chairs,422.06,2017,6
US-2017-152051,2017-06-25,Standard Class,Corporate,East,Office Supplies,Binders,38.09,2017,6
US-2017-152051,2017-06-25,Standard Class,Corporate,East,Office Supplies,Storage,254.35,2017,6
CA-2015-141607,2015-12-12,Standard Class,Consumer,West,Furniture,Furnishings,43.31,2015,12
CA-2018-102771,2018-03-31,Standard Class,Consumer,East,Technology,Phones,84.95,2018,3
US-2018-139969,2018-11-19,Standard Class,Consumer,Central,Furniture,Chairs,233.06,2018,11
CA-2015-167360,2015-11-24,Second Class,Consumer,Central,Technology,Accessories,111.79,2015,11
CA-2016-123505,2016-11-22,Standard Class,Consumer,East,Office Supplies,Paper,14.94,2016,11
CA-2017-117282,2017-07-14,Standard Class,Corporate,East,Office Supplies,Binders,14.16,2017,7
US-2017-120460,2017-04-30,Standard Class,Home Office,Central,Furniture,Furnishings,22.61,2017,4
CA-2017-111115,2017-07-25,Second Class,Consumer,West,Office Supplies,Fasteners,21.48,2017,7
CA-2015-124646,2015-06-22,First Class,Consumer,Central,Office Supplies,Storage,501.81,2015,6
CA-2015-124646,2015-06-22,First Class,Consumer,Central,Office Supplies,Storage,161.94,2015,6
CA-2018-148166,2018-10-21,Standard Class,Home Office,South,Office Supplies,Art,17.86,2018,10
CA-2017-159737,2017-09-03,Standard Class,Consumer,Central,Office Supplies,Binders,8.81,2017,9
CA-2017-141019,2017-05-14,Same Day,Consumer,East,Furniture,Furnishings,79.38,2017,5
CA-2017-101938,2017-01-07,Standard Class,Home Office,West,Office Supplies,Art,34.58,2017,1
CA-2018-166296,2018-03-13,Standard Class,Home Office,West,Office Supplies,Paper,314.55,2018,3
CA-2017-154018,2017-10-13,Standard Class,Consumer,Central,Technology,Accessories,191.98,2017,10
CA-2017-154018,2017-10-13,Standard Class,Consumer,Central,Office Supplies,Paper,8.29,2017,10
CA-2017-154018,2017-10-13,Standard Class,Consumer,Central,Furniture,Furnishings,139.92,2017,10
CA-2017-154018,2017-10-13,Standard Class,Consumer,Central,Office Supplies,Art,15.87,2017,10
CA-2017-154018,2017-10-13,Standard Class,Consumer,Central,Office Supplies,Binders,6.29,2017,10
CA-2018-117870,2018-01-27,Second Class,Consumer,East,Office Supplies,Art,14.02,2018,1
CA-2018-117870,2018-01-27,Second Class,Consumer,East,Technology,Accessories,71.98,2018,1
CA-2018-117870,2018-01-27,Second Class,Consumer,East,Technology,Phones,107.98,2018,1
US-2018-137491,2018-11-19,Standard Class,Corporate,Central,Furniture,Chairs,305.31,2018,11
CA-2015-152296,2015-08-01,First Class,Consumer,West,Office Supplies,Binders,19.75,2015,8
CA-2017-112025,2017-07-30,Standard Class,Home Office,Central,Office Supplies,Binders,9.26,2017,7
CA-2016-132507,2016-07-30,Second Class,Corporate,Central,Office Supplies,Storage,61.79,2016,7
CA-2017-125738,2017-10-15,Standard Class,Home Office,West,Office Supplies,Paper,45.68,2017,10
CA-2017-125738,2017-10-15,Standard Class,Home Office,West,Office Supplies,Paper,60.12,2017,10
CA-2017-125738,2017-10-15,Standard Class,Home Office,West,Office Supplies,Binders,41.72,2017,10
CA-2017-125738,2017-10-15,Standard Class,Home Office,West,Office Supplies,Paper,71.6,2017,10
CA-2017-128818,2017-05-07,Standard Class,Consumer,East,Office Supplies,Binders,85.23,2017,5
CA-2017-128818,2017-05-07,Standard Class,Consumer,East,Office Supplies,Labels,44.4,2017,5
CA-2017-128818,2017-05-07,Standard Class,Consumer,East,Furniture,Chairs,442.76,2017,5
CA-2017-128818,2017-05-07,Standard Class,Consumer,East,Technology,Machines,3999.95,2017,5
CA-2017-128818,2017-05-07,Standard Class,Consumer,East,Technology,Accessories,199.95,2017,5
CA-2017-128818,2017-05-07,Standard Class,Consumer,East,Furniture,Furnishings,63.68,2017,5
CA-2018-124576,2018-08-01,Second Class,Corporate,West,Office Supplies,Binders,54.9,2018,8
CA-2017-101378,2017-07-14,Same Day,Consumer,South,Technology,Accessories,29.0,2017,7
CA-2018-143063,2018-08-10,Standard Class,Consumer,Central,Office Supplies,Envelopes,70.08,2018,8
CA-2018-143063,2018-08-10,Standard Class,Consumer,Central,Furniture,Furnishings,121.3,2018,8
CA-2018-143063,2018-08-10,Standard Class,Consumer,Central,Technology,Phones,1454.49,2018,8
CA-2017-118913,2017-06-25,Standard Class,Consumer,West,Office Supplies,Appliances,60.81,2017,6
CA-2017-128412,2017-12-10,Standard Class,Consumer,West,Office Supplies,Binders,153.55,2017,12
CA-2017-128412,2017-12-10,Standard Class,Consumer,West,Office Supplies,Appliances,65.34,2017,12
CA-2017-128412,2017-12-10,Standard Class,Consumer,West,Office Supplies,Paper,123.92,2017,12
CA-2017-128412,2017-12-10,Standard Class,Consumer,West,Office Supplies,Appliances,35.1,2017,12
CA-2017-128412,2017-12-10,Standard Class,Consumer,West,Technology,Accessories,44.75,2017,12
CA-2017-136483,2017-12-01,Standard Class,Consumer,South,Office Supplies,Art,4.7,2017,12
CA-2015-163013,2015-11-28,Standard Class,Consumer,South,Office Supplies,Art,14.67,2015,11
CA-2016-135363,2016-03-28,Standard Class,Consumer,East,Office Supplies,Paper,15.55,2016,3
CA-2016-135363,2016-03-28,Standard Class,Consumer,East,Office Supplies,Paper,5.23,2016,3
US-2015-165659,2015-06-01,Standard Class,Consumer,South,Furniture,Furnishings,22.2,2015,6
US-2015-165659,2015-06-01,Standard Class,Consumer,South,Technology,Phones,881.93,2015,6
CA-2016-138002,2016-09-06,Standard Class,Home Office,West,Office Supplies,Binders,6.1,2016,9
CA-2016-138002,2016-09-06,Standard Class,Home Office,West,Furniture,Furnishings,191.82,2016,9
CA-2016-128860,2016-06-29,Standard Class,Consumer,East,Furniture,Furnishings,20.1,2016,6
CA-2017-164350,2017-09-10,Second Class,Home Office,South,Office Supplies,Art,67.56,2017,9
US-2015-103905,2015-07-14,Standard Class,Home Office,Central,Office Supplies,Binders,29.93,2015,7
US-2015-103905,2015-07-14,Standard Class,Home Office,Central,Technology,Phones,38.27,2015,7
CA-2016-129854,2016-08-22,Standard Class,Home Office,East,Office Supplies,Art,16.52,2016,8
CA-2015-125556,2015-11-14,Second Class,Consumer,East,Technology,Phones,832.93,2015,11
CA-2015-125556,2015-11-14,Second Class,Consumer,East,Office Supplies,Binders,43.8,2015,11
CA-2017-162313,2017-11-27,First Class,Corporate,Central,Office Supplies,Appliances,167.29,2017,11
CA-2018-107874,2018-11-21,Standard Class,Consumer,East,Furniture,Furnishings,27.42,2018,11
CA-2018-129378,2018-10-01,First Class,Consumer,West,Office Supplies,Binders,1.44,2018,10
CA-2018-129378,2018-10-01,First Class,Consumer,West,Office Supplies,Binders,61.78,2018,10
CA-2018-129378,2018-10-01,First Class,Consumer,West,Office Supplies,Appliances,241.96,2018,10
CA-2018-129378,2018-10-01,First Class,Consumer,West,Furniture,Chairs,108.61,2018,10
CA-2015-151953,2015-09-20,Standard Class,Corporate,South,Office Supplies,Art,2.82,2015,9
CA-2018-130841,2018-07-28,Standard Class,Corporate,West,Office Supplies,Binders,9.98,2018,7
CA-2018-130841,2018-07-28,Standard Class,Corporate,West,Office Supplies,Storage,14.98,2018,7
CA-2018-130841,2018-07-28,Standard Class,Corporate,West,Technology,Phones,1145.6,2018,7
CA-2016-131884,2016-12-06,Same Day,Consumer,East,Technology,Phones,485.94,2016,12
CA-2016-131884,2016-12-06,Same Day,Consumer,East,Office Supplies,Art,37.38,2016,12
CA-2016-131884,2016-12-06,Same Day,Consumer,East,Furniture,Chairs,70.69,2016,12
CA-2018-121909,2018-07-31,Standard Class,Corporate,East,Office Supplies,Paper,54.82,2018,7
CA-2017-106383,2017-03-19,Second Class,Consumer,West,Furniture,Bookcases,72.29,2017,3
CA-2018-130771,2018-07-29,Standard Class,Corporate,Central,Office Supplies,Fasteners,2.9,2018,7
CA-2018-130771,2018-07-29,Standard Class,Corporate,Central,Technology,Phones,124.79,2018,7
CA-2017-139157,2017-10-01,Standard Class,Consumer,East,Furniture,Tables,330.59,2017,10
CA-2015-128055,2015-03-31,Standard Class,Consumer,West,Office Supplies,Binders,673.57,2015,3
CA-2015-128055,2015-03-31,Standard Class,Consumer,West,Office Supplies,Appliances,52.98,2015,3
CA-2018-157091,2018-06-26,Standard Class,Consumer,Central,Furniture,Furnishings,526.45,2018,6
CA-2018-132122,2018-07-09,Standard Class,Consumer,Central,Office Supplies,Storage,228.92,2018,7
CA-2016-123232,2016-12-14,Second Class,Consumer,West,Technology,Phones,319.97,2016,12
CA-2018-104066,2018-12-05,Standard Class,Corporate,East,Technology,Accessories,205.03,2018,12
CA-2016-145849,2016-09-15,Second Class,Consumer,Central,Office Supplies,Storage,190.86,2016,9
CA-2016-145849,2016-09-15,Second Class,Consumer,Central,Office Supplies,Art,24.32,2016,9
CA-2017-122322,2017-07-15,Standard Class,Home Office,West,Office Supplies,Supplies,44.4,2017,7
CA-2018-166849,2018-04-20,Standard Class,Home Office,Central,Furniture,Furnishings,44.4,2018,4
CA-2017-146633,2017-11-15,Second Class,Consumer,West,Office Supplies,Binders,1016.79,2017,11
CA-2017-146633,2017-11-15,Second Class,Consumer,West,Office Supplies,Binders,38.14,2017,11
US-2017-126893,2017-11-26,Standard Class,Consumer,East,Technology,Phones,494.98,2017,11
CA-2018-103380,2018-11-21,Standard Class,Home Office,West,Office Supplies,Storage,56.56,2018,11
CA-2018-103380,2018-11-21,Standard Class,Home Office,West,Office Supplies,Art,5.56,2018,11
CA-2018-103380,2018-11-21,Standard Class,Home Office,West,Office Supplies,Fasteners,9.02,2018,11
CA-2018-103380,2018-11-21,Standard Class,Home Office,West,Office Supplies,Appliances,8.62,2018,11
CA-2018-103380,2018-11-21,Standard Class,Home Office,West,Technology,Phones,659.98,2018,11
CA-2016-116092,2016-02-15,Second Class,Consumer,West,Office Supplies,Paper,13.36,2016,2
CA-2016-116092,2016-02-15,Second Class,Consumer,West,Office Supplies,Binders,41.72,2016,2
CA-2016-116092,2016-02-15,Second Class,Consumer,West,Office Supplies,Binders,11.52,2016,2
CA-2016-116092,2016-02-15,Second Class,Consumer,West,Office Supplies,Appliances,541.44,2016,2
CA-2016-116092,2016-02-15,Second Class,Consumer,West,Office Supplies,Paper,19.44,2016,2
CA-2017-117849,2017-04-15,Second Class,Home Office,West,Office Supplies,Paper,143.7,2017,4
CA-2016-169201,2016-09-28,First Class,Corporate,West,Office Supplies,Appliances,43.26,2016,9
CA-2016-169201,2016-09-28,First Class,Corporate,West,Office Supplies,Appliances,43.56,2016,9
CA-2017-164091,2017-09-17,Standard Class,Corporate,East,Technology,Phones,437.85,2017,9
CA-2017-164091,2017-09-17,Standard Class,Corporate,East,Furniture,Furnishings,109.48,2017,9
CA-2018-105214,2018-06-16,First Class,Consumer,West,Furniture,Chairs,1212.96,2018,6
CA-2018-105214,2018-06-16,First Class,Consumer,West,Office Supplies,Paper,18.54,2018,6
CA-2016-117611,2016-11-08,Second Class,Home Office,West,Office Supplies,Fasteners,5.0,2016,11
CA-2016-117611,2016-11-08,Second Class,Home Office,West,Technology,Accessories,371.97,2016,11
US-2016-137960,2016-12-18,Same Day,Consumer,East,Technology,Accessories,166.24,2016,12
CA-2018-122994,2018-02-06,First Class,Consumer,South,Furniture,Bookcases,359.97,2018,2
CA-2017-131065,2017-11-14,Second Class,Consumer,South,Technology,Accessories,499.98,2017,11
CA-2017-131065,2017-11-14,Second Class,Consumer,South,Office Supplies,Paper,5.28,2017,11
CA-2017-131065,2017-11-14,Second Class,Consumer,South,Office Supplies,Binders,8.26,2017,11
CA-2018-149146,2018-10-12,Same Day,Home Office,South,Office Supplies,Paper,7.97,2018,10
CA-2018-137470,2018-09-17,Same Day,Consumer,West,Office Supplies,Paper,12.96,2018,9
CA-2018-105480,2018-12-20,Standard Class,Corporate,East,Office Supplies,Paper,6.48,2018,12
CA-2018-105480,2018-12-20,Standard Class,Corporate,East,Office Supplies,Binders,6.98,2018,12
CA-2018-164917,2018-12-02,Standard Class,Corporate,South,Office Supplies,Art,47.96,2018,12
CA-2016-102036,2016-09-21,Standard Class,Consumer,West,Office Supplies,Storage,199.74,2016,9
CA-2016-142944,2016-03-06,Standard Class,Consumer,West,Furniture,Furnishings,435.26,2016,3
CA-2016-142944,2016-03-06,Standard Class,Consumer,West,Technology,Copiers,1119.98,2016,3
CA-2015-157882,2015-10-03,Second Class,Corporate,West,Furniture,Tables,143.43,2015,10
CA-2015-157882,2015-10-03,Second Class,Corporate,West,Furniture,Chairs,122.35,2015,10
CA-2015-104283,2015-06-27,Standard Class,Consumer,South,Office Supplies,Storage,306.2,2015,6
CA-2015-104283,2015-06-27,Standard Class,Consumer,South,Furniture,Tables,85.98,2015,6
CA-2015-104283,2015-06-27,Standard Class,Consumer,South,Technology,Accessories,223.96,2015,6
CA-2018-142622,2018-10-30,First Class,Consumer,West,Furniture,Chairs,97.57,2018,10
CA-2018-142622,2018-10-30,First Class,Consumer,West,Furniture,Chairs,614.27,2018,10
CA-2018-142622,2018-10-30,First Class,Consumer,West,Furniture,Bookcases,199.98,2018,10
CA-2017-132143,2017-09-03,First Class,Corporate,East,Office Supplies,Paper,48.16,2017,9
CA-2016-153108,2016-03-05,Standard Class,Consumer,Central,Technology,Phones,23.92,2016,3
CA-2016-153108,2016-03-05,Standard Class,Consumer,Central,Office Supplies,Appliances,60.69,2016,3
CA-2017-112676,2017-05-05,First Class,Corporate,South,Office Supplies,Paper,14.35,2017,5
CA-2018-165687,2018-11-17,Standard Class,Consumer,South,Office Supplies,Appliances,35.04,2018,11
US-2018-112928,2018-06-01,Second Class,Corporate,East,Office Supplies,Appliances,17.48,2018,6
CA-2018-143343,2018-06-10,First Class,Consumer,West,Office Supplies,Art,16.4,2018,6
CA-2018-115154,2018-01-08,First Class,Corporate,West,Furniture,Tables,892.98,2018,1
CA-2016-149342,2016-04-20,Standard Class,Corporate,South,Technology,Phones,287.97,2016,4
CA-2016-149342,2016-04-20,Standard Class,Corporate,South,Furniture,Furnishings,595.38,2016,4
CA-2016-149342,2016-04-20,Standard Class,Corporate,South,Office Supplies,Paper,12.96,2016,4
CA-2016-130995,2016-11-01,Standard Class,Corporate,East,Technology,Phones,4.95,2016,11
CA-2018-127929,2018-12-23,Standard Class,Corporate,East,Furniture,Furnishings,181.95,2018,12
CA-2016-113145,2016-11-01,Standard Class,Consumer,East,Office Supplies,Paper,13.52,2016,11
CA-2016-113145,2016-11-01,Standard Class,Consumer,East,Furniture,Furnishings,259.7,2016,11
CA-2016-113145,2016-11-01,Standard Class,Consumer,East,Technology,Phones,42.95,2016,11
CA-2016-113145,2016-11-01,Standard Class,Consumer,East,Technology,Accessories,1399.93,2016,11
CA-2016-113145,2016-11-01,Standard Class,Consumer,East,Technology,Phones,503.96,2016,11
CA-2015-162362,2015-11-14,Standard Class,Consumer,Central,Office Supplies,Binders,12.72,2015,11
CA-2015-162362,2015-11-14,Standard Class,Consumer,Central,Office Supplies,Binders,11.52,2015,11
CA-2017-106558,2017-01-17,Standard Class,Corporate,South,Technology,Accessories,316.0,2017,1
CA-2018-157931,2018-09-17,Second Class,Home Office,South,Furniture,Chairs,723.92,2018,9
CA-2018-157931,2018-09-17,Second Class,Home Office,South,Office Supplies,Paper,106.32,2018,9
CA-2017-115574,2017-12-23,First Class,Corporate,Central,Furniture,Bookcases,141.37,2017,12
CA-2016-160794,2016-08-06,First Class,Corporate,Central,Office Supplies,Paper,27.22,2016,8
CA-2018-116225,2018-11-05,Standard Class,Consumer,East,Technology,Accessories,390.75,2018,11
US-2018-120418,2018-06-11,First Class,Home Office,West,Furniture,Chairs,280.79,2018,6
US-2018-120418,2018-06-11,First Class,Home Office,West,Office Supplies,Storage,68.45,2018,6
US-2018-120418,2018-06-11,First Class,Home Office,West,Office Supplies,Art,88.04,2018,6
US-2018-120418,2018-06-11,First Class,Home Office,West,Office Supplies,Art,15.87,2018,6
US-2018-120418,2018-06-11,First Class,Home Office,West,Office Supplies,Storage,215.59,2018,6
CA-2018-122035,2018-07-20,Standard Class,Corporate,Central,Office Supplies,Labels,14.62,2018,7
CA-2018-122035,2018-07-20,Standard Class,Corporate,Central,Office Supplies,Appliances,416.32,2018,7
CA-2018-122035,2018-07-20,Standard Class,Corporate,Central,Office Supplies,Binders,43.0,2018,7
CA-2018-122035,2018-07-20,Standard Class,Corporate,Central,Furniture,Chairs,182.94,2018,7
CA-2018-122035,2018-07-20,Standard Class,Corporate,Central,Office Supplies,Binders,60.83,2018,7
CA-2018-122035,2018-07-20,Standard Class,Corporate,Central,Technology,Accessories,389.97,2018,7
CA-2016-117828,2016-12-23,First Class,Consumer,South,Office Supplies,Appliances,194.32,2016,12
CA-2018-165491,2018-03-20,Standard Class,Corporate,West,Technology,Accessories,265.93,2018,3
CA-2016-109470,2016-12-31,Second Class,Corporate,South,Office Supplies,Binders,94.74,2016,12
CA-2016-109470,2016-12-31,Second Class,Corporate,South,Office Supplies,Binders,60.64,2016,12
CA-2016-109470,2016-12-31,Second Class,Corporate,South,Office Supplies,Binders,76.3,2016,12
CA-2016-109470,2016-12-31,Second Class,Corporate,South,Office Supplies,Binders,364.8,2016,12
CA-2016-105102,2016-09-15,Second Class,Corporate,East,Office Supplies,Binders,79.87,2016,9
CA-2016-105102,2016-09-15,Second Class,Corporate,East,Furniture,Bookcases,46.38,2016,9
CA-2016-105102,2016-09-15,Second Class,Corporate,East,Office Supplies,Paper,12.96,2016,9
CA-2018-138422,2018-09-23,First Class,Home Office,West,Office Supplies,Envelopes,14.35,2018,9
US-2016-147739,2016-12-25,Standard Class,Corporate,East,Furniture,Furnishings,547.14,2016,12
CA-2017-155187,2017-09-24,Second Class,Corporate,West,Office Supplies,Storage,41.96,2017,9
